-4.294421520000000179e-03	-3.121357180000000099e-03	-2.455824990000000062e-03	-4.348470360000000409e-03	-6.838403179999999991e-03	-7.160020060000000207e-03	-4.831744819999999989e-03	7.154517810000000227e-03
-3.348901870000000041e-03	-3.262149639999999823e-03	-3.960654140000000392e-03	-5.951868840000000029e-03	-8.137028660000000108e-03	-8.744188579999999378e-03	-7.651714139999999872e-03	-3.718175460000000109e-03
-2.555065789999999906e-03	-2.872609300000000029e-03	-4.196034740000000041e-03	-6.466236900000000079e-03	-8.631663399999999625e-03	-9.253609930000000067e-03	-8.128881450000000064e-03	-6.136770829999999878e-03
-1.572453419999999972e-03	-1.943230279999999966e-03	-3.299327099999999936e-03	-5.435969679999999582e-03	-7.290375420000000037e-03	-7.625923029999999610e-03	-6.066210570000000156e-03	-3.545986489999999880e-03
-6.397800749999999750e-04	-9.237552290000000145e-04	-1.895517339999999934e-03	-3.354930779999999810e-03	-4.480686969999999811e-03	-4.361345899999999852e-03	-2.975317649999999897e-03	-1.253794649999999920e-03
-1.056774929999999932e-04	-2.339110649999999881e-04	-6.989029929999999871e-04	-1.390558669999999997e-03	-1.769117549999999926e-03	-1.398065829999999921e-03	-6.303254630000000407e-04	-2.831994059999999873e-05
9.129038520000000149e-06	-3.423441739999999830e-05	-1.806222569999999959e-04	-3.394686789999999937e-04	-2.509232730000000031e-04	1.218674149999999991e-04	4.111479499999999977e-04	4.552865869999999900e-04
0.000000000000000000e+00	-2.184213190000000143e-05	-8.088850150000000399e-05	-8.251253169999999922e-05	1.294451360000000036e-04	4.839251630000000119e-04	6.433430240000000090e-04	5.635516139999999577e-04
