-1.032386719999999966e-02	-7.170181260000000126e-03	-2.881189809999999945e-03	-1.681567520000000005e-03	-2.413064940000000068e-03	-4.656886679999999723e-03	-7.771247069999999944e-03	-1.103172449999999943e-02	-1.376003590000000019e-02	-1.529091219999999945e-02	-1.530109250000000025e-02	-1.334496400000000083e-02	-9.370076470000000476e-03	-5.619977599999999513e-04	1.269724310000000002e-02	4.117204990000000037e-02
-7.330101450000000261e-03	-6.142369469999999811e-03	-4.253945309999999924e-03	-3.512651189999999989e-03	-4.305812529999999624e-03	-6.572280080000000337e-03	-9.649120270000000402e-03	-1.282383869999999954e-02	-1.540207960000000015e-02	-1.675834320000000113e-02	-1.662248369999999933e-02	-1.477701030000000068e-02	-1.137417179999999917e-02	-5.202418190000000428e-03	2.449469409999999788e-03	1.333241999999999934e-02
-6.452766250000000273e-03	-6.077003670000000017e-03	-5.402748469999999609e-03	-5.366732830000000079e-03	-6.616135129999999899e-03	-9.102281179999999541e-03	-1.225338500000000032e-02	-1.533712450000000033e-02	-1.768149440000000086e-02	-1.878600750000000014e-02	-1.846109329999999840e-02	-1.668274399999999935e-02	-1.379151640000000033e-02	-9.599956680000000520e-03	-5.000640639999999817e-03	-1.016463850000000075e-03
-6.131486969999999821e-03	-6.095754450000000040e-03	-6.193432030000000331e-03	-6.954566110000000127e-03	-8.787996140000000483e-03	-1.159520259999999997e-02	-1.485779140000000054e-02	-1.786712000000000022e-02	-2.000797169999999833e-02	-2.090621739999999965e-02	-2.046320399999999873e-02	-1.879295330000000167e-02	-1.629272849999999911e-02	-1.312150810000000008e-02	-9.514915759999999223e-03	-5.967497359999999855e-03
-5.771222519999999988e-03	-5.907299930000000157e-03	-6.500301879999999949e-03	-7.906970569999999601e-03	-1.029518429999999943e-02	-1.346121169999999964e-02	-1.688215319999999964e-02	-1.986202969999999873e-02	-2.185732309999999928e-02	-2.262154779999999907e-02	-2.213381039999999869e-02	-2.057565000000000088e-02	-1.828214530000000018e-02	-1.540326510000000065e-02	-1.192510129999999925e-02	-8.436256090000000124e-03
-5.158666989999999633e-03	-5.391793330000000176e-03	-6.264527790000000082e-03	-8.061267440000000409e-03	-1.084220689999999994e-02	-1.431202049999999969e-02	-1.788306980000000171e-02	-2.085696719999999976e-02	-2.276904509999999951e-02	-2.346848320000000099e-02	-2.298314870000000079e-02	-2.150617540000000077e-02	-1.924645900000000048e-02	-1.619795710000000027e-02	-1.246770009999999956e-02	-8.900719689999999490e-03
-4.290886689999999677e-03	-4.557212809999999954e-03	-5.530141290000000279e-03	-7.462540640000000190e-03	-1.036856700000000041e-02	-1.396470139999999964e-02	-1.762282849999999984e-02	-2.060974020000000059e-02	-2.250778679999999865e-02	-2.319410820000000067e-02	-2.272379769999999938e-02	-2.125351500000000060e-02	-1.884000380000000127e-02	-1.539310630000000069e-02	-1.126431299999999976e-02	-7.561475500000000398e-03
-3.233167580000000183e-03	-3.471315139999999865e-03	-4.399124530000000401e-03	-6.264433259999999636e-03	-9.068589659999999261e-03	-1.253964379999999990e-02	-1.609167460000000133e-02	-1.905303820000000051e-02	-2.097095549999999919e-02	-2.167203089999999999e-02	-2.118171380000000159e-02	-1.958748329999999982e-02	-1.685286500000000159e-02	-1.309162940000000060e-02	-9.106589479999999820e-03	-5.890656729999999876e-03
-2.117187720000000134e-03	-2.299446609999999860e-03	-3.079232529999999940e-03	-4.683007020000000235e-03	-7.135094140000000119e-03	-1.022001080000000013e-02	-1.343663689999999994e-02	-1.622252539999999993e-02	-1.808366919999999933e-02	-1.874917749999999855e-02	-1.815961859999999997e-02	-1.638590540000000109e-02	-1.347614450000000040e-02	-9.866954759999999394e-03	-6.701948590000000351e-03	-4.639523569999999889e-03
-1.124862469999999984e-03	-1.250593919999999941e-03	-1.829693909999999908e-03	-3.048107490000000197e-03	-4.936889750000000333e-03	-7.393636739999999950e-03	-1.002915199999999951e-02	-1.237264279999999994e-02	-1.398220189999999953e-02	-1.449530570000000067e-02	-1.376016440000000021e-02	-1.199885640000000059e-02	-9.408406910000000067e-03	-6.552008909999999624e-03	-4.540245979999999598e-03	-3.651870650000000208e-03
-4.134599000000000087e-04	-4.885310769999999655e-04	-8.645825440000000188e-04	-1.674487490000000104e-03	-2.956261160000000186e-03	-4.668962209999999620e-03	-6.541594859999999567e-03	-8.234251289999999432e-03	-9.400118140000000150e-03	-9.640125560000000621e-03	-8.866647260000000766e-03	-7.442599159999999624e-03	-5.622059109999999992e-03	-3.912317569999999682e-03	-3.032752780000000023e-03	-2.888994059999999958e-03
