0.000000000000000000e+00	4.526956470000000239e-03	5.808762739999999945e-03	8.011600929999999551e-03	9.736675769999999716e-03	1.108525879999999915e-02	1.203235610000000060e-02	1.264759900000000069e-02	1.296273619999999994e-02	1.299489009999999986e-02	1.271710359999999977e-02	1.208866760000000019e-02	1.094750130000000064e-02	9.322065859999999204e-03	6.888642440000000353e-03	5.303300450000000311e-03
0.000000000000000000e+00	5.311266519999999908e-03	5.333699289999999614e-03	4.697174769999999666e-03	4.706611389999999610e-03	5.362185650000000220e-03	6.147999319999999934e-03	6.781471429999999870e-03	7.140000349999999982e-03	7.175716109999999946e-03	6.860638040000000340e-03	6.228244400000000104e-03	5.465598779999999816e-03	5.311106799999999739e-03	6.217701360000000253e-03	6.469406189999999703e-03
0.000000000000000000e+00	4.783249929999999588e-03	5.887623409999999911e-03	5.390482949999999933e-03	4.411873870000000177e-03	3.525954439999999957e-03	2.991751530000000010e-03	2.796672750000000086e-03	2.751524090000000058e-03	2.715835810000000010e-03	2.745337779999999957e-03	3.161845260000000195e-03	4.269072320000000080e-03	5.866190880000000246e-03	7.051189430000000258e-03	6.026475689999999732e-03
0.000000000000000000e+00	4.104690159999999609e-03	5.732258779999999977e-03	5.853835489999999718e-03	5.191244650000000245e-03	4.169450610000000057e-03	3.032451260000000072e-03	1.876937809999999979e-03	7.545340340000000366e-04	7.547377610000000027e-04	2.082873600000000047e-03	3.638894299999999825e-03	5.284701470000000012e-03	6.648376119999999632e-03	7.008522280000000285e-03	5.205997270000000191e-03
0.000000000000000000e+00	3.430421459999999801e-03	5.156316329999999747e-03	5.662416110000000405e-03	5.412090100000000077e-03	4.730870479999999684e-03	3.861486910000000179e-03	3.005177480000000186e-03	2.450298750000000098e-03	2.591453029999999953e-03	3.453032579999999827e-03	4.663306289999999583e-03	5.855336790000000360e-03	6.584941880000000358e-03	6.299489180000000278e-03	4.283521319999999792e-03
0.000000000000000000e+00	2.836648140000000082e-03	4.463122229999999871e-03	5.148066669999999678e-03	5.191703330000000186e-03	4.836745560000000298e-03	4.297585690000000312e-03	3.779191290000000029e-03	3.512479360000000071e-03	3.682932580000000157e-03	4.277585539999999992e-03	5.082202610000000238e-03	5.781244490000000263e-03	6.000796329999999630e-03	5.349013490000000329e-03	3.415259070000000070e-03
0.000000000000000000e+00	2.303818009999999972e-03	3.745053429999999940e-03	4.480327479999999911e-03	4.706481010000000166e-03	4.600223619999999763e-03	4.332615990000000111e-03	4.064618140000000185e-03	3.961741920000000187e-03	4.119476769999999913e-03	4.501824270000000412e-03	4.968883940000000041e-03	5.283878649999999670e-03	5.162769929999999965e-03	4.353344440000000287e-03	2.648245080000000140e-03
0.000000000000000000e+00	1.833644580000000010e-03	3.057968339999999827e-03	3.769327649999999839e-03	4.097953900000000406e-03	4.165301100000000194e-03	4.097111060000000263e-03	4.003991370000000403e-03	3.992654850000000068e-03	4.110526760000000196e-03	4.321930459999999766e-03	4.527584650000000301e-03	4.568109289999999593e-03	4.250672179999999759e-03	3.428617489999999900e-03	2.007700739999999928e-03
0.000000000000000000e+00	1.418024769999999893e-03	2.423311349999999944e-03	3.073198019999999996e-03	3.451395549999999868e-03	3.633168989999999935e-03	3.701293610000000196e-03	3.725293560000000111e-03	3.761269150000000078e-03	3.828739979999999828e-03	3.904820890000000166e-03	3.922496460000000039e-03	3.784043710000000154e-03	3.374546530000000020e-03	2.619305389999999900e-03	1.483371480000000072e-03
0.000000000000000000e+00	1.055710129999999983e-03	1.854693749999999962e-03	2.426497640000000160e-03	2.819171179999999804e-03	3.071547720000000151e-03	3.228697930000000178e-03	3.323038109999999941e-03	3.378064840000000180e-03	3.400091080000000165e-03	3.375559809999999997e-03	3.268209289999999927e-03	3.025970189999999897e-03	2.591387139999999992e-03	1.937489840000000034e-03	1.060933810000000031e-03
0.000000000000000000e+00	7.457079479999999738e-04	1.358919890000000012e-03	1.847111389999999981e-03	2.230414889999999921e-03	2.519182159999999813e-03	2.727372110000000037e-03	2.859827130000000030e-03	2.920225499999999988e-03	2.907261490000000170e-03	2.815117590000000038e-03	2.631231439999999911e-03	2.338973810000000066e-03	1.920461650000000048e-03	1.377712350000000023e-03	7.246768800000000059e-04
0.000000000000000000e+00	4.896986650000000529e-04	9.403288130000000446e-04	1.343352140000000005e-03	1.698289530000000012e-03	1.994280140000000059e-03	2.222689800000000188e-03	2.370734230000000158e-03	2.429607559999999791e-03	2.393909960000000121e-03	2.264208389999999935e-03	2.044095189999999788e-03	1.740955630000000061e-03	1.363111659999999932e-03	9.295176129999999743e-04	4.635253569999999877e-04
0.000000000000000000e+00	2.884917189999999863e-04	5.987632900000000201e-04	9.145531799999999552e-04	1.222337480000000023e-03	1.498026420000000015e-03	1.719624390000000069e-03	1.864708839999999973e-03	1.917923800000000036e-03	1.872419150000000001e-03	1.732231930000000062e-03	1.510311619999999983e-03	1.227817269999999976e-03	9.081406170000000172e-04	5.792854350000000178e-04	2.665414939999999995e-04
0.000000000000000000e+00	1.425166990000000010e-04	3.330515759999999820e-04	5.562161099999999962e-04	7.945167599999999929e-04	1.019983319999999936e-03	1.206236889999999983e-03	1.328949820000000035e-03	1.372296949999999953e-03	1.329730500000000058e-03	1.205903360000000002e-03	1.016070599999999982e-03	7.851076659999999983e-04	5.415927739999999713e-04	3.155037699999999772e-04	1.280801519999999959e-04
0.000000000000000000e+00	4.860033370000000106e-05	1.355251439999999947e-04	2.554944950000000181e-04	3.948195949999999828e-04	5.324476510000000209e-04	6.483591279999999669e-04	7.250888160000000266e-04	7.520462390000000504e-04	7.246513849999999639e-04	6.460905419999999916e-04	5.266918450000000144e-04	3.854799720000000058e-04	2.441586110000000141e-04	1.248277989999999949e-04	4.190798060000000086e-05
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
