0.000000000000000000e+00	3.657920290000000324e-02	5.651244889999999799e-02	8.728609980000000268e-02	1.129839869999999941e-01	1.359456779999999865e-01	1.577324119999999885e-01	1.782083060000000108e-01	1.975984869999999893e-01	2.159142199999999900e-01	2.329035100000000080e-01	2.485460939999999952e-01	2.628048060000000019e-01	2.756038610000000055e-01	2.868876459999999962e-01	2.966489789999999793e-01	3.049082459999999939e-01	3.116990920000000109e-01	3.170797530000000197e-01	3.211085200000000084e-01	3.238418699999999761e-01	3.253185749999999987e-01	3.255038559999999803e-01	3.243259789999999865e-01	3.214790229999999749e-01	3.166591530000000265e-01	3.086143140000000007e-01	2.969050999999999774e-01	2.760042549999999761e-01	2.478898469999999965e-01	1.848526600000000020e-01	1.266585739999999960e-01
0.000000000000000000e+00	-1.881769109999999884e-02	-2.115504069999999889e-02	-8.687773719999999922e-03	7.627758660000000072e-03	2.640098329999999993e-02	4.692333189999999682e-02	6.786303220000000636e-02	8.866032960000000407e-02	1.088149850000000030e-01	1.278656129999999891e-01	1.456289139999999982e-01	1.618531940000000058e-01	1.763190030000000019e-01	1.890311540000000068e-01	1.999989149999999993e-01	2.092363240000000013e-01	2.167792470000000082e-01	2.226705250000000080e-01	2.269746960000000036e-01	2.297520339999999939e-01	2.310139240000000094e-01	2.307238430000000118e-01	2.288187889999999947e-01	2.249903530000000040e-01	2.188458739999999958e-01	2.090999779999999919e-01	1.948158740000000000e-01	1.712067280000000025e-01	1.383640170000000058e-01	8.533129100000000355e-02	2.966300399999999976e-02
0.000000000000000000e+00	-1.485979739999999938e-02	-2.311266210000000043e-02	-1.922344039999999976e-02	-8.898500349999999628e-03	5.759976800000000258e-03	2.302383629999999945e-02	4.146521539999999811e-02	6.010312589999999844e-02	7.824881370000000280e-02	9.542816880000000446e-02	1.113765389999999966e-01	1.257531490000000085e-01	1.383202219999999927e-01	1.490581629999999935e-01	1.579347100000000059e-01	1.649985609999999880e-01	1.703000070000000032e-01	1.739010510000000009e-01	1.758778990000000042e-01	1.762896180000000090e-01	1.751857850000000105e-01	1.725611240000000102e-01	1.683621110000000087e-01	1.623667179999999932e-01	1.542270779999999897e-01	1.429264550000000078e-01	1.275056750000000128e-01	1.049374569999999979e-01	7.483676079999999897e-02	3.721237179999999783e-02	2.901708470000000095e-03
0.000000000000000000e+00	-7.304211609999999855e-03	-1.211163590000000068e-02	-9.624324740000000586e-03	-1.657050570000000080e-03	1.055240630000000082e-02	2.514873070000000002e-02	4.097157719999999781e-02	5.706100170000000249e-02	7.274456320000000087e-02	8.753410729999999695e-02	1.011017859999999990e-01	1.131815169999999954e-01	1.235965710000000023e-01	1.322141739999999899e-01	1.389399169999999961e-01	1.437974130000000128e-01	1.468369360000000012e-01	1.481226979999999971e-01	1.477254480000000092e-01	1.457071010000000055e-01	1.421362459999999939e-01	1.370329859999999955e-01	1.303859649999999926e-01	1.220942740000000026e-01	1.119256170000000050e-01	9.923537820000000176e-02	8.328020569999999845e-02	6.253904849999999960e-02	3.682398419999999978e-02	9.002421979999999588e-03	-9.456219150000000351e-03
0.000000000000000000e+00	-2.633300380000000093e-03	-3.459362079999999794e-03	3.973869020000000209e-05	7.419386879999999990e-03	1.798887180000000030e-02	3.048884870000000136e-02	4.399995880000000248e-02	5.776891859999999657e-02	7.121266419999999764e-02	8.386473360000000488e-02	9.536933150000000137e-02	1.054641600000000012e-01	1.139581350000000021e-01	1.207355930000000022e-01	1.257328090000000009e-01	1.289311350000000023e-01	1.303580400000000084e-01	1.300556360000000022e-01	1.280680600000000113e-01	1.244379580000000013e-01	1.192158980000000007e-01	1.124381720000000029e-01	1.041363029999999995e-01	9.429858620000000635e-02	8.281943199999999838e-02	6.937711689999999376e-02	5.340192839999999969e-02	3.432479869999999905e-02	1.200524529999999999e-02	-8.925761100000000406e-03	-1.674285160000000064e-02
0.000000000000000000e+00	3.136025770000000224e-05	1.871351619999999955e-03	6.564185020000000079e-03	1.387057730000000079e-02	2.324246240000000033e-02	3.394138809999999729e-02	4.536224159999999866e-02	5.696983259999999910e-02	6.829692419999999764e-02	7.892777030000000527e-02	8.852013200000000137e-02	9.680648890000000117e-02	1.036001289999999991e-01	1.088019679999999989e-01	1.123736649999999976e-01	1.143103240000000048e-01	1.146259750000000049e-01	1.133391110000000063e-01	1.104650799999999933e-01	1.060152050000000012e-01	1.000111999999999945e-01	9.248729049999999952e-02	8.348523080000000429e-02	7.304462050000000428e-02	6.113707270000000304e-02	4.762137679999999679e-02	3.201419860000000173e-02	1.421088730000000071e-02	-5.572563499999999732e-03	-2.062708330000000145e-02	-1.949973779999999990e-02
0.000000000000000000e+00	1.485010030000000029e-03	4.913689570000000055e-03	1.039697420000000073e-02	1.753963899999999923e-02	2.581525219999999954e-02	3.486624730000000005e-02	4.436132310000000245e-02	5.395209420000000172e-02	6.328070160000000277e-02	7.198397820000000669e-02	7.974100110000000019e-02	8.630084990000000400e-02	9.150604900000000597e-02	9.528946879999999897e-02	9.763739999999999919e-02	9.855979680000000187e-02	9.807163480000000155e-02	9.617808460000000503e-02	9.287272389999999544e-02	8.814343809999999890e-02	8.198519049999999919e-02	7.441452149999999710e-02	6.546249240000000247e-02	5.517876149999999952e-02	4.354821150000000307e-02	3.048241139999999932e-02	1.556812410000000049e-02	-1.102951819999999994e-03	-1.822186630000000029e-02	-2.781995940000000014e-02	-1.976945999999999912e-02
0.000000000000000000e+00	2.257238840000000066e-03	6.489657799999999643e-03	1.220138559999999969e-02	1.883856769999999944e-02	2.593991160000000060e-02	3.340053190000000227e-02	4.108760129999999844e-02	4.880616439999999751e-02	5.627465990000000279e-02	6.317249689999999973e-02	6.920460609999999624e-02	7.415381819999999902e-02	7.790245860000000189e-02	8.041714129999999461e-02	8.171207460000000367e-02	8.181279149999999556e-02	8.073581009999999947e-02	7.847744969999999320e-02	7.501953840000000207e-02	7.033649090000000659e-02	6.440668550000000492e-02	5.722298850000000214e-02	4.879439990000000033e-02	3.914579380000000192e-02	2.822640720000000117e-02	1.589379650000000144e-02	1.835394420000000014e-03	-1.364943109999999966e-02	-2.743810039999999839e-02	-3.163007649999999976e-02	-1.878640609999999989e-02
0.000000000000000000e+00	2.604658020000000067e-03	7.050109100000000184e-03	1.243879649999999996e-02	1.819042489999999831e-02	2.397036920000000099e-02	2.983613129999999891e-02	3.580256550000000121e-02	4.177793490000000082e-02	4.752555490000000271e-02	5.276019500000000279e-02	5.721990390000000065e-02	6.072471289999999827e-02	6.319673359999999906e-02	6.462870539999999997e-02	6.505524370000000112e-02	6.451592590000000682e-02	6.302523610000000664e-02	6.057197229999999877e-02	5.713529140000000311e-02	5.268565940000000114e-02	4.718856140000000227e-02	4.061714560000000140e-02	3.295554220000000006e-02	2.417451140000000109e-02	1.415355689999999930e-02	2.640763759999999963e-03	-1.052650809999999999e-02	-2.441113810000000023e-02	-3.408071769999999889e-02	-3.338261690000000198e-02	-1.774782499999999832e-02
0.000000000000000000e+00	2.642451550000000059e-03	6.824328559999999662e-03	1.142250650000000041e-02	1.595859230000000115e-02	2.025213650000000018e-02	2.449820379999999992e-02	2.880774440000000158e-02	3.314489870000000143e-02	3.731314089999999972e-02	4.104163870000000075e-02	4.410975050000000286e-02	4.637297989999999981e-02	4.778264460000000019e-02	4.834577439999999948e-02	4.809813949999999783e-02	4.708547149999999654e-02	4.532922059999999753e-02	4.281266029999999945e-02	3.951163590000000142e-02	3.539397569999999660e-02	3.041564860000000106e-02	2.454010579999999983e-02	1.772176290000000015e-02	9.855280629999999334e-03	7.298572449999999852e-04	-9.991360830000000498e-03	-2.219713109999999975e-02	-3.401734680000000066e-02	-3.941825399999999979e-02	-3.433203700000000275e-02	-1.665223390000000053e-02
